index,tag,distCum,time,x,y,lon,lat,distance,flightAngle,utmX,utmY,mapDist,acousticAntropy,visualAntropy,x_utm,y_utm,polygon,azimuth,pool_file
7373,7595,213.667598319481,738609.88666592,255485.435698583,782289.019108304,35.5905604502557,33.1353189633132,13.8444129366698,92.7428029657146,741662.666066805,3669276.10625146,6.4855748079353,8.302373939,5.99776826308686,741662.6657432714,3669276.1240627416,"POLYGON ((35.590681264361 33.13536826014329, 35.59074547244369 33.13536568423408, 35.59073934905863 33.13525764273998, 35.59055738867694 33.13526494255595, 35.59049318065529 33.13526751836479, 35.59049930374069 33.13537555988562, 35.590681264361 33.13536826014329))",92.72992140966616,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7374,7595,228.667598319481,738609.886689667,255499.266734689,782288.410659607,35.5907086471757,33.1353130180224,11.1412392717867,115.75291762197,741676.510872586,3669275.78887951,5.11876393639615,7.940013246,6.08429038206962,741676.510548963,3669275.8066919516,"POLYGON ((35.59084274149258 33.13531884244907, 35.59090068915609 33.13529543394981, 35.59084504339954 33.13519792665087, 35.59068082437843 33.1352642643292, 35.59062287666933 33.13528767272802, 35.59067852225034 33.13538518013433, 35.59084274149258 33.13531884244907))",115.64736101633208,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7375,7595,243.667598319481,738609.886722582,255509.327983112,782283.625422657,35.5908162800135,33.135269538843,4.69794010146723,180.062495968561,741686.673543158,3669271.2150794,1.87369978813053,7.863478673,5.69308135676358,741686.6732194691,3669271.232892702,"POLYGON ((35.59088043167081 33.13517029730037, 35.59088036118835 33.13511621520848, 35.59075179956421 33.13511633373964, 35.59075199908837 33.13526959809754, 35.59075206949864 33.13532368019217, 35.59088063142546 33.13532356164591, 35.59088043167081 33.13517029730037))",-179.93720870319126,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7376,7595,258.667598319481,738609.88675481,255509.340143306,782278.927498293,35.5908162248386,33.1352271807735,5.83164611159991,216.916415250135,741686.784592313,3669266.51708361,6.04381583430116,7.863478673,5.69308135676358,741686.7842686259,3669266.534896902,"POLYGON ((35.59079650910614 33.13511543616093, 35.59075778255171 33.13507227051107, 35.59065517098632 33.13513743496244, 35.5907649190122 33.13525976303565, 35.59080364565879 33.13530292867792, 35.5909062572902 33.13523776410159, 35.59079650910614 33.13511543616093))",-142.9537759251019,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7377,7595,273.667598319481,738609.886786798,255505.843990929,782274.260056282,35.5907785738938,33.1351852141033,5.83164611178626,216.916428399902,741683.386439294,3669261.77572795,9.30965964571041,8.848529798,4.63570912090649,741683.3861156309,3669261.7935409485,"POLYGON ((35.5907588581411 33.13507346949316, 35.59072013159247 33.13503030384964, 35.59061752009172 33.1350954683227, 35.59072726809973 33.1352177963763, 35.59076599474052 33.1352609620122, 35.59086860630729 33.13519579741417, 35.5907588581411 33.13507346949316))",-142.95376270432413,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7378,7595,288.667598319481,738609.886818786,255502.347838553,782269.59261427,35.590740922949,33.135143247433,6.28133870284208,223.656789730497,741679.988282834,3669257.03437368,7.32673750377747,8.224851412,4.8807287668473,741679.9879591949,3669257.0521863867,"POLYGON ((35.59070574310241 33.13503422472009, 35.59066125833078 33.13499518495766, 35.5905684547181 33.13507003873769, 35.59069452112468 33.13518067436188, 35.59073900600961 33.13521971410606, 35.59083180961747 33.13514486019979, 35.59070574310241 33.13503422472009))",-136.20827859911634,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7379,7595,303.667598319481,738609.886852569,255498.017644787,782265.042379347,35.5906943386426,33.1351023652048,10.9107242309782,250.205946808191,741675.753559548,3669252.39267763,2.60687054888776,8.224851412,4.8807287668473,741675.7532359349,3669252.410489969,"POLYGON ((35.59060503558808 33.13501800387652, 35.59054452022998 33.13499976575397, 35.59050116532575 33.13510159399016, 35.5906726612694 33.1351532793467, 35.59073317675742 33.13517151740007, 35.59077653141662 33.1350696890955, 35.59060503558808 33.13501800387652))",-109.70813679759492,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7380,7595,318.667598319481,738609.886899106,255487.759659085,782261.325171715,35.5905842621531,33.1350691904443,10.9107242309782,250.205953704757,741665.573114012,3669248.4592804,8.65721066315961,7.854614417,4.23975010748628,741665.5727904723,3669248.4770918787,"POLYGON ((35.5904949591214 33.13498482912154, 35.59043444377978 33.13496659100392, 35.59039108890382 33.13506841925123, 35.59056258479404 33.13512010459175, 35.59062310026558 33.13513834264018, 35.59066645489649 33.13503651432449, 35.5904949591214 33.13498482912154))",-109.7081298921891,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7381,7595,333.667598319481,738609.886945644,255477.501673383,782257.607964083,35.5904741856635,33.1350360156837,10.9107242309509,250.205960607618,741655.392661005,3669244.52589426,9.26863175432358,7.854614417,4.23975010748628,741655.3923375306,3669244.543704871,"POLYGON ((35.5903848826546 33.13495165436647, 35.59032436732947 33.13493341625379, 35.59028101248179 33.13503524451222, 35.59045250831858 33.13508692983673, 35.59051302377365 33.13510516788021, 35.59055637837628 33.13500333955339, 35.5903848826546 33.13495165436647))",-109.70812296785401,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7382,7595,348.667598319481,738609.886992181,255467.243687681,782253.890756451,35.590364109174,33.1350028409231,10.9107242309782,250.205967505553,741645.21220053,3669240.59251922,6.21449183184655,7.658547661,4.65319871647182,741645.2118771281,3669240.6103289546,"POLYGON ((35.59027480618774 33.13491847961154, 35.59021429087903 33.1349002415039, 35.59017093605987 33.1350020697735, 35.59034243184333 33.13505375508171, 35.59040294728195 33.13507199312016, 35.59044630185608 33.13497016478217, 35.59027480618774 33.13491847961154))",-109.70811596114082,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7383,7595,363.667598319481,738609.887038719,255456.985701979,782250.173548819,35.5902540326844,33.1349696661626,11.7147317847172,249.743461729455,741635.031732584,3669236.65915526,6.82870647289268,8.170043878,4.24816986255007,741635.0314092468,3669236.6769641424,"POLYGON ((35.5901655390962 33.1348847032671, 35.59010520011642 33.13486605624385, 35.5900608732597 33.13496758784638, 35.59023186933363 33.13502043198822, 35.59029220844403 33.13503907894312, 35.5903365350586 33.13493754727052, 35.5901655390962 33.1348847032671))",-110.16895344218304,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7384,7595,378.667598319481,738609.887082834,255446.004260675,782246.093979274,35.5901361890932,33.1349332481448,16.2981597407127,247.982045600546,741624.135387722,3669232.34817631,4.88962313157381,8.170043878,4.24816986255007,741624.1350644614,3669232.365984265,"POLYGON ((35.5900508302831 33.13484604456511, 35.58999119851408 33.13482585130861, 35.58994319604798 33.13492619294024, 35.5901121879325 33.13498341898703, 35.59017181983444 33.13500361217849, 35.59021982207004 33.13490327047045, 35.5900508302831 33.13484604456511))",-111.92422749087656,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7385,7595,393.667598319481,738609.887113172,255430.907281065,782239.953033289,35.5899741606143,33.134878380136,16.2981597407228,247.982058047257,741609.16664639,3669225.88900584,9.06364391351102,8.172955614,4.50662236686025,741609.1663232244,3669225.906812515,"POLYGON ((35.58988880183682 33.13479117656674, 35.58982917009435 33.1347709833192, 35.58978116767987 33.13487132496948, 35.5899501594794 33.13492855098755, 35.5900097913548 33.13494874417004, 35.59005779353878 33.13484840244335, 35.58988880183682 33.13479117656674))",-111.9242149865428,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7386,7595,408.667598319481,738609.88714351,255415.810301455,782233.812087304,35.5898121321355,33.1348235121272,16.2981597408544,247.982070495871,741594.197886751,3669219.42985947,6.45422366920842,8.698876961,4.30284541348686,741594.1975636918,3669219.447664878,"POLYGON ((35.5897267733906 33.13473630856841, 35.58966714167467 33.13471611532986, 35.58961913931184 33.1348164569988, 35.58978813102644 33.13487368298808, 35.58984776287529 33.13489387616158, 35.58989576500761 33.13479353441623, 35.5897267733906 33.13473630856841))",-111.9242024576663,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7387,7595,423.667598319481,738609.887173848,255400.713321845,782227.671141319,35.5896501036567,33.1347686441184,16.2981597407397,247.9820829452,741579.229108807,3669212.97073721,4.93827609864797,8.257764612,4.921375093281,741579.2287858522,3669212.988541351,"POLYGON ((35.58956474494437 33.13468144057008, 35.58950511325497 33.13466124734055, 35.58945711094384 33.13476158902815, 35.58962610257348 33.13481881498861, 35.58968573439581 33.1348390081531, 35.58973373647645 33.13473866638908, 35.58956474494437 33.13468144057008))",-111.92418992152679,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7388,7595,438.667598319481,738609.887204186,255385.616342235,782221.530195334,35.5894880751778,33.1347137761096,11.0824151090843,240.913728082736,741564.260312556,3669206.51163907,9.01301258507197,8.227881054,4.12755320288821,741564.2599896962,3669206.529441938,"POLYGON ((35.58941607811776 33.13461842016333, 35.58935984172251 33.13459222396017, 35.58929756951542 33.13468685248028, 35.58945693912303 33.13476109040289, 35.58951317565543 33.13478728655484, 35.58957544768694 33.13469265793604, 35.58941607811776 33.13461842016333))",-118.97165638701618,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0435.json
7389,7595,453.667598319481,738609.887221468,255375.940573519,782216.126546158,35.5893841723894,33.1346653759127,7.4218743614644,229.256392749811,741554.697607264,3669200.90397535,5.3640371592641,8.546740559,4.74296690326595,741554.6972844737,3669200.9217773937,"POLYGON ((35.58933651968646 33.13455976050733, 35.58928772074631 33.13452455797055, 35.58920403925927 33.13460667158741, 35.58934233165006 33.13470643276001, 35.58939113071636 33.13474163526845, 35.5894748121398 33.13465952152961, 35.58933651968646 33.13455976050733))",-130.61007515398776,
7390,7595,468.667598319481,738609.887228974,255370.323968151,782211.274952278,35.5893237915514,33.1346218185279,7.42187436141033,229.256406819633,741549.182749559,3669195.93381795,4.96803447802191,8.546740559,4.74296690326595,741549.1824268007,3669195.951619535,"POLYGON ((35.58927613884256 33.13451620313029, 35.58922733991464 33.13448100060219, 35.58914365849014 33.1345631142396, 35.58928195084333 33.13466287538549, 35.5893307498974 33.13469807788526, 35.58941443125829 33.13461596412584, 35.58927613884256 33.13451620313029))",-130.61006109108695,
7391,7595,483.667598319481,738609.88723648,255364.707362783,782206.423358398,35.5892634107135,33.134578261143,7.4218743614644,229.256420875865,741543.66788624,3669190.96366403,6.2650831144349,8.10103509,4.44383703195539,741543.6675635249,3669190.981465134,"POLYGON ((35.58921575799837 33.13447264575326, 35.58916695908255 33.13443744323395, 35.58908327772089 33.13451955689214, 35.58922157003685 33.13461931801098, 35.58927036907882 33.13465452050193, 35.58935405037687 33.13457240672177, 35.58921575799837 33.13447264575326))",-130.61004685004664,
7392,7595,498.667598319481,738609.887243987,255359.090757414,782201.571764518,35.5892030298755,33.1345347037581,7.42187436134426,229.256434931156,741538.153017308,3669185.99351357,9.24627543366805,8.10103509,4.44383703195539,741538.1526946274,3669186.0113142007,"POLYGON ((35.58915537715417 33.1344290883762, 35.58910657825049 33.13439388586568, 35.5890228969516 33.13447599954458, 35.58916118923023 33.13457576063642, 35.58920998826007 33.13461096311863, 35.58929366949535 33.13452884931773, 35.58915537715417 33.1344290883762))",-130.61003265884483,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7393,7595,513.667598319481,738609.887251493,255353.474152046,782196.720170639,35.5891426490376,33.1344911463733,7.4218743614644,229.256448995852,741532.638142763,3669181.02336659,8.04657284297018,8.566899819,4.5623197077991,741532.6378201258,3669181.0411667484,"POLYGON ((35.58909499631017 33.13438553099923, 35.58904619741865 33.13435032849745, 35.58896251618245 33.13443244219702, 35.58910080842367 33.13453220326198, 35.58914960744135 33.13456740573542, 35.58923328861395 33.13448529191386, 35.58909499631017 33.13438553099923))",-130.6100184965194,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7394,7595,528.667598319481,738609.887258999,255347.857546678,782191.868576759,35.5890822681996,33.1344475889884,7.42187436138831,229.256463055232,741527.123262606,3669176.05322307,2.73735616988648,7.585961608,4.47501868599455,741527.1229400025,3669176.0710227513,"POLYGON ((35.58903461546596 33.13434197362218, 35.58898581658656 33.13430677112917, 35.58890213541314 33.13438888484946, 35.58904042761706 33.13448864588743, 35.58908922662261 33.1345238483521, 35.58917290773243 33.13444173450982, 35.58903461546596 33.13434197362218))",-130.61000429627717,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7395,7595,543.667598319481,738609.887266505,255342.24094131,782187.016982879,35.5890218873617,33.1344040316036,7.4218743614644,229.256477109297,741521.608376837,3669171.08308302,6.05877869071636,7.585961608,4.47501868599455,741521.6080542768,3669171.1008822354,"POLYGON ((35.58897423462194 33.13429841624521, 35.58892543575471 33.13426321376092, 35.58884175464399 33.13434532750191, 35.58898004681053 33.13444508851298, 35.58902884580391 33.13448029096891, 35.58911252685103 33.13439817710594, 35.58897423462194 33.13429841624521))",-130.60999013273906,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7396,7595,558.667598319481,738609.887274011,255336.624335942,782182.165388999,35.5889615065237,33.1343604742187,7.42187436136628,229.256491178973,741516.093485455,3669166.11294644,10.5120031709209,8.40204383,4.3774597275963,741516.0931629281,3669166.1307451744,"POLYGON ((35.58891385377778 33.13425485886814, 35.58886505492269 33.13421965639262, 35.58878137387472 33.13430177015429, 35.58891966600389 33.13440153113842, 35.58896846498514 33.13443673358559, 35.58905214596951 33.13435461970194, 35.58891385377778 33.13425485886814))",-130.60997595709594,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7397,7595,573.667598319481,738609.887281517,255331.007730573,782177.313795119,35.5889011256857,33.1343169168338,123.7682326317,179.260262295481,741510.57858846,3669161.14281332,3.52667942977982,8.40204383,4.3774597275963,741510.5782659674,3669161.160611583,"POLYGON ((35.58896692968279 33.13421844435685, 35.58896776345674 33.13416436671721, 35.58883921382575 33.13416296365754, 35.58883685075757 33.1343162152916, 35.58883601690817 33.13437029293318, 35.58896456684221 33.13437169598129, 35.58896692968279 33.13421844435685))",179.25676673610255,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7398,7595,588.667598319481,738609.887910167,255333.067022234,782053.562695219,35.5889183303793,33.1332010772926,15.2366966814979,199.469604863146,741515.242630752,3669037.42653966,8.62610499690261,9.297412949,6.04827854176815,741515.2423082578,3669037.4443380754,"POLYGON ((35.58893944613411 33.13308951388718, 35.588917931433 33.13303855100626, 35.58879678750286 33.13307475420007, 35.58885775831818 33.13321917890889, 35.58887927303655 33.13327014179843, 35.58900041719046 33.13323393851383, 35.58893944613411 33.13308951388718))",-160.44534744531865,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7399,7595,603.667598319481,738609.888239687,255328.019888846,782039.186208502,35.588863679037,33.133071622081,5.71868723691597,101.438235185049,741510.497740692,3669022.94283769,6.63847831837038,9.297412949,6.04827854176815,741510.4974182306,3669022.9606356863,"POLYGON ((35.58899193210652 33.13310505978237, 35.58905494650968 33.13309438305917, 35.58902956685108 33.13298834737926, 35.58885098931702 33.13301860421679, 35.58878797493556 33.13302928083537, 35.5888133543219 33.13313531657759, 35.58899193210652 33.13310505978237))",101.38584041018638,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7400,7595,618.667598319481,738609.888386329,255333.630133996,782038.077816393,35.5889237564153,33.1330614430495,3.7964493830927,143.070511737533,741516.131700619,3669021.95244727,7.82763013187869,9.297412949,6.04827854176815,741516.1313781202,3669021.97024573,"POLYGON ((35.58904609342324 33.13301488646158, 35.58908483077061 33.13297172817688, 35.58898223934783 33.13290654390359, 35.58887246068571 33.13302885085808, 35.58883372320649 33.13307200908262, 35.58893631472903 33.13313719347277, 35.58904609342324 33.13301488646158))",142.94067951792096,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7401,7595,633.667598319481,738609.888430479,255335.929127247,782035.056614985,35.5889482743185,33.1330341271031,14.1349843457215,116.848114932037,741518.494438938,3669018.9794239,9.68262449382206,8.340781752,6.87533695042558,741518.494116428,3669018.9972225535,"POLYGON ((35.58908247277705 33.13303780033196, 35.58913987821432 33.13301346686873, 35.58908203518899 33.13291686942721, 35.58891935288372 33.13298582833745, 35.58886194739598 33.13301016170111, 35.58891979025532 33.13310675925248, 35.58908247277705 33.13303780033196))",116.73941363860584,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7402,7595,648.667598319481,738609.888478784,255348.575784927,782028.743150644,35.5890835511231,33.1329767850369,13.4432723867036,136.325930519375,741531.274847606,3669012.93169614,3.31771135954916,8.964028221,6.71769216539513,741531.2745250099,3669012.949495857,"POLYGON ((35.58921154372135 33.13294264865003, 35.5892560414348 33.13290362010994, 35.58916326689315 33.13282874268178, 35.5890371638608 33.13293934626691, 35.58899266602798 33.13297837473413, 35.5890854405998 33.13305325228729, 35.58921154372135 33.13294264865003))",136.19098854253343,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7403,7595,663.667598319481,738609.888506329,255357.917507667,782019.076000666,35.5891832793399,33.1328893145001,14.861727451697,150.084328959232,741540.820678829,3669003.46049348,8.48715730265552,8.200253718,6.74111519168348,741540.8203561686,3669003.4782939884,"POLYGON ((35.5892979280132 33.13283051595547, 35.58933009920952 33.13278369475901, 35.58921880092174 33.13272955937707, 35.58912763015108 33.13286224675826, 35.5890954588177 33.13290906790848, 35.58920675727177 33.13296320339198, 35.5892979280132 33.13283051595547))",149.96741377168587,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7404,7595,678.667598319481,738609.888573057,255365.402853798,782006.236976709,35.5892629892237,33.1327733068827,19.3549538786268,136.414004889671,741548.576763578,3668990.77812547,5.09808001231264,7.984524337,7.0695390808935,741548.5764408726,3668990.7959266077,"POLYGON ((35.58939091898979 33.13273900496022, 35.5894353452228 33.13269991890687, 35.58934243418422 33.13262516158542, 35.58921653371258 33.13273592816605, 35.58917210735999 33.13277501414671, 35.58926501842967 33.13284977159309, 35.58939091898979 33.13273900496022))",136.27908111636384,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7405,7595,693.667598319481,738609.888654546,255378.831209161,781992.298055951,35.5894063422514,33.1326471855345,9.10423402902364,146.802565384519,741562.299417595,3668977.12086421,3.37459614036961,9.05782527,7.06035894225318,741562.2990947983,3668977.138666474,"POLYGON ((35.58952481092047 33.13259401757704, 35.58956012150195 33.13254882630407, 35.58945269798689 33.132489408037, 35.58935263046121 33.13261747634794, 35.5893173197441 33.13266266756812, 35.58942474339533 33.13272208594474, 35.58952481092047 33.13259401757704))",146.67867751388692,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7406,7595,708.667598319481,738609.888693684,255383.860372513,781984.708945777,35.5894599372311,33.1325785936646,17.2395648058575,143.525906436676,741567.488653644,3668969.63707584,9.26658098444504,9.664232941,5.4904490668242,741567.488330814,3668969.654878519,"POLYGON ((35.58958182929005 33.13253121935636, 35.5896201569437 33.13248780305913, 35.58951695277391 33.1324233078277, 35.58940833512622 33.1325463459943, 35.58937000734016 33.13258976223227, 35.58947321161425 33.13265425757976, 35.58958182929005 33.13253121935636))",143.3966817554681,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7407,7595,723.667598319481,738609.888787442,255394.190584241,781970.907158924,35.5895700947171,33.1324538111299,15.081330435211,148.926819997728,741578.110061788,3668956.05174914,3.1638341841755,7.973008437,6.70542567458015,741578.1097388857,3668956.069552696,"POLYGON ((35.58968613426656 33.13239697768167, 35.58971942542799 33.13235071413034, 35.58960945326319 33.13229469387517, 35.58951510859403 33.13242580095061, 35.58948181729582 33.13247206445341, 35.58959178961652 33.1325280848131, 35.58968613426656 33.13239697768167))",148.80726381849018,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
7408,7595,738.667598319481,738609.888846169,255402.048818486,781958.034914277,35.5896537983554,33.1323374913904,16.9764033382625,233.925419731448,741586.239760235,3668943.34400252,6.1252409898405,8.62450119,6.67584535928647,741586.2394372898,3668943.361806734,"POLYGON ((35.58959609777261 33.13223548566281, 35.58954405966026 33.13220373808639, 35.5894685931151 33.13229130458179, 35.58961606510537 33.13238127467562, 35.58966810335092 33.13241302221468, 35.58974356978527 33.1323254556044, 35.58959609777261 33.13223548566281))",-125.94610191251505,
