index,tag,distCum,time,x,y,lon,lat,distance,flightAngle,utmX,utmY,mapDist,acousticAntropy,visualAntropy,x_utm,y_utm,polygon,azimuth,pool_file
4191,7564,1344.26723186705,738684.96531938,256262.892630106,776792.717836387,35.5986707509677,33.0857366822388,25.0961384323051,308.1668248627,742555.790355782,3663795.76100379,7.42050519433604,9.947943303,5.37181714667402,742555.7900273997,3663795.778880135,"POLYGON ((35.59853836817748 33.08575519704105, 35.59848776720603 33.08578851975933, 35.59856693571064 33.08587371339345, 35.59871033525992 33.08577927900215, 35.59876093613596 33.08574595619778, 35.59868176757582 33.08566076268903, 35.59853836817748 33.08575519704105))",-51.96449015658665,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0548.json
4192,7564,1359.26723186705,738684.965321944,256243.068583451,776808.106901935,35.5984590386084,33.0858761031918,25.0961384323789,308.166868999068,742535.640862947,3663810.73419001,5.2869690371615,8.252469531,6.65347617577177,742535.6405347,3663810.7520646686,"POLYGON ((35.59832665562159 33.08589461807505, 35.59827605459493 33.08592794082968, 35.5983552233126 33.08601313442039, 35.59849862300715 33.08591869993346, 35.59854922393839 33.08588537709273, 35.59847005516519 33.08580018362738, 35.59832665562159 33.08589461807505))",-51.96444565830281,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0548.json
4193,7564,1374.26723186705,738684.965324509,256223.244536796,776823.495967483,35.5982473262491,33.0860155241448,25.0961384324478,308.16691312726,742515.491432585,3663825.70741438,7.83613039697064,7.612357435,5.2142500247335,742515.4911044738,3663825.7252873573,"POLYGON ((35.5981149430657 33.08603403910904, 35.59806434198384 33.0860673619, 35.59814351091455 33.08615255544734, 35.59828691075437 33.08605812086476, 35.59833751174083 33.08602479798768, 35.59825834275458 33.08593960456572, 35.5981149430657 33.08603403910904))",-51.96440117088738,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0548.json
4194,7564,1389.26723186705,738684.965327073,256203.420490141,776838.885033031,35.5980356138897,33.0861549450978,25.0961384322821,308.166957266469,742495.342064695,3663840.68067691,10.4398897849878,8.028671981,5.82846275949695,742495.3417367112,3663840.698548202,"POLYGON ((35.59790323050972 33.08617346014303, 35.59785262937265 33.08620678297034, 35.59793179851642 33.08629197647429, 35.5980751985015 33.08619754179607, 35.59812579954316 33.08616421888267, 35.59804663034385 33.08607902550409, 35.59790323050972 33.08617346014303))",-51.96435667902405,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0548.json
4195,7564,1404.26723186705,738684.965329637,256183.596443486,776854.274098579,35.5978239015304,33.0862943660507,25.0961384323535,308.167001400647,742475.192759279,3663855.65397759,6.1934663133673,8.283409176,4.54694587730776,742475.192431431,3663855.67184719,"POLYGON ((35.59769151795383 33.08631288117697, 35.59764091676158 33.08634620404066, 35.59772008611844 33.08643139750117, 35.59786348624875 33.08633696272725, 35.59791408734559 33.08630363977746, 35.59783491793318 33.08621844644234, 35.59769151795383 33.08631288117697))",-51.964312160929786,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0548.json
4196,7564,1419.26723186705,738684.965332202,256163.772396831,776869.663164127,35.5976121891711,33.0864337870037,25.0961384323305,308.167045531065,742455.043516337,3663870.62731643,2.34775929256823,8.041188722,3.57835866982095,742455.043188625,3663870.645184344,"POLYGON ((35.59747980539795 33.08645230221094, 35.59742920415049 33.08648562511096, 35.59750837372039 33.08657081852808, 35.59765177399597 33.08647638365857, 35.59770237514803 33.08644306067244, 35.59762320552258 33.08635786738068, 35.59747980539795 33.08645230221094))",-51.96426767212418,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0548.json
4197,7564,1434.26723186705,738684.965334766,256143.948350176,776885.052229675,35.5974004768117,33.0865732079567,25.0961384324478,308.167089670392,742434.894335868,3663885.60069342,5.76469057076902,7.691639003,4.40949388604135,742434.894008283,3663885.6185596543,"POLYGON ((35.59726809284196 33.08659172324499, 35.5972174915393 33.08662504618136, 35.5972966613223 33.08671023955507, 35.59744006174312 33.08661580458984, 35.59749066295037 33.08658248156735, 35.59741149311183 33.08649728831903, 35.59726809284196 33.08659172324499))",-51.96422315854484,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0548.json
4198,7564,1449.26723186705,738684.965337331,256124.124303522,776900.441295223,35.5971887644524,33.0867126289097,25.0961384323535,308.167133801514,742414.745217874,3663900.57410857,6.00674489034539,8.018462172,3.42710269325088,742414.7448904237,3663900.5919731217,"POLYGON ((35.59705638028607 33.08673114427899, 35.59700577892821 33.08676446725173, 35.59708494892428 33.08684966058202, 35.59722834949036 33.08675522552115, 35.5972789507528 33.0867219024623, 35.59719978070117 33.08663670925738, 35.59705638028607 33.08673114427899))",-51.96417865811578,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0548.json
4199,7564,1464.26723186705,738684.965339895,256104.300256867,776915.830360771,35.5969770520931,33.0868520498627,25.0961384323789,308.167177939238,742394.596162354,3663915.54756187,6.6223362819813,8.050418663,3.42003904620049,742394.5958350392,3663915.5654247454,"POLYGON ((35.59684466773019 33.086870565313, 35.59679406631713 33.08690388832208, 35.59687323652626 33.08698908160896, 35.59701663723759 33.08689464645244, 35.59706723855524 33.08686132335725, 35.59698806829055 33.08677613019574, 35.59684466773019 33.086870565313))",-51.96413415739589,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0548.json
4200,7564,1479.26723186705,738684.96534246,256084.476210212,776931.219426319,35.5967653397338,33.0869914708157,25.0961384323764,308.167222073202,742374.447169308,3663930.52105333,9.97939039882203,7.797636595,5.42824816619202,742374.4468421284,3663930.5389145254,"POLYGON ((35.59663295517427 33.08700998634694, 35.596582353706 33.08704330939236, 35.59666152412815 33.08712850263588, 35.5968049249848 33.08703406738375, 35.59685552635766 33.08700074425222, 35.59677635587996 33.08691555113409, 35.59663295517427 33.08700998634694))",-51.9640896914225,
4201,7564,1494.26723186705,738684.965345024,256064.652163557,776946.608491867,35.5965536273744,33.0871308917686,25.0961384324018,308.167266211629,742354.298238736,3663945.49458295,8.30640508226796,7.74478828,5.64598047726976,742354.2979116833,3663945.5124424524,"POLYGON ((35.59642124261831 33.08714940738091, 35.59637064109484 33.0871827304627, 35.59644981173012 33.08726792366277, 35.59659321273195 33.08717348831492, 35.59664381416 33.08714016514704, 35.59656464346918 33.08705497207236, 35.59642124261831 33.08714940738091))",-51.964045156800836,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0504.json
