index,tag,distCum,time,x,y,lon,lat,distance,flightAngle,utmX,utmY,mapDist,acousticAntropy,visualAntropy,x_utm,y_utm,polygon,azimuth,pool_file
9183,7604,294.579336042131,738609.028983047,255407.512136756,782201.759941113,35.5897219420218,33.1345347966469,11.8621180780735,273.614286830452,741586.573718048,3669187.20081164,9.39048494846088,8.350922901,4.82531220254556,741586.5733950413,3669187.2186163478,"POLYGON ((35.5896002559561 33.13448704407993, 35.58953610216769 33.13449043733245, 35.58954416837875 33.13459838856154, 35.58972597524112 33.13458877224979, 35.58979012908681 33.13458537889627, 35.58978206257764 33.13447742769763, 35.5896002559561 33.13448704407993))",-86.40266861134452,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
9184,7604,309.579336042131,738609.029102784,255395.670736116,782202.460709377,35.5895950717893,33.1345415072194,11.8621180780735,273.614287104328,741574.716747561,3669187.65239161,9.94336264347311,8.144035938,4.53084239238424,741574.7164246376,3669187.6701953174,"POLYGON ((35.58947338571379 33.13449375464916, 35.58940923191599 33.13449714790218, 35.58941729812886 33.13460509913874, 35.58959910500952 33.13459548282604, 35.58966325886461 33.13459208947201, 35.58965519235363 33.13448413826589, 35.58947338571379 33.13449375464916))",-86.40266832810703,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
9185,7604,324.579336042131,738609.02922252,255383.829335475,782203.161477641,35.5894682015568,33.1345482177919,11.8621180780597,273.614287379732,741562.859779357,3669188.10398588,10.0978943487397,8.144035938,4.53084239238424,741562.8594565169,3669188.121788597,"POLYGON ((35.58934651547148 33.13450046521838, 35.58928236166428 33.13450385847189, 35.58929042787894 33.13461180971593, 35.58947223477792 33.13460219340227, 35.5895363886424 33.13459880004775, 35.58952832212963 33.13449084883415, 35.58934651547148 33.13450046521838))",-86.4026680639871,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
9186,7604,339.579336042131,738609.029342256,255371.987934834,782203.862245905,35.5893413313242,33.1345549283644,11.8621180780735,273.614287647135,741551.002813437,3669188.55559447,7.68226915633152,8.546740559,4.74296690326595,741551.0024906709,3669188.573396187,"POLYGON ((35.58921964522899 33.13450717578773, 35.58915549141241 33.1345105690418, 35.58916355762902 33.13461852029331, 35.5893453645463 33.13460890397851, 35.58940951842016 33.13460551062342, 35.58940145190544 33.13449755940236, 35.58921964522899 33.13450717578773))",-86.40266772106511,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
9187,7604,354.579336042131,738609.029461992,255360.146534193,782204.563014169,35.5892144610917,33.134561638937,42.0639242498749,282.33744582636,741539.145849801,3669189.00721737,6.18983994867814,8.10103509,4.44383703195539,741539.1455271175,3669189.0250181,"POLYGON ((35.58908560058507 33.1345298913504, 35.58902279110129 33.13454139506008, 35.58905013704378 33.13464708417895, 35.58922813417124 33.13461448347078, 35.58929094367251 33.13460297965631, 35.58926359746201 33.13449729060319, 35.58908560058507 33.1345298913504))",-77.71881941225156,
9188,7604,369.579336042131,738609.029486366,255319.01268846,782213.359630479,35.5887739969504,33.1346423107418,46.5359247971374,282.663848654558,741497.823965338,3669196.93854385,4.95050248439911,7.927767369,4.77481627187478,741497.8236429215,3669196.956341106,"POLYGON ((35.58864492434841 33.13461117864244, 35.58858219336134 33.13462298192918, 35.58861025146804 33.13472853886322, 35.58878802611164 33.13469508918267, 35.58885075711463 33.13468328579112, 35.58882269874158 33.13457772892403, 35.58864492434841 33.13461117864244))",-77.39380876654057,
9189,7604,384.579336042131,738609.029496685,255273.56165779,782223.349430666,35.5882873146497,33.1347338831157,17.2352802314836,263.133585447582,741452.159570433,3669205.97243932,6.74377077651389,7.718138428,4.86546689090232,741452.1592483204,3669205.990232763,"POLYGON ((35.58817791637916 33.1346683824077, 35.58811409253879 33.1346619465217, 35.58809879345409 33.13476934232592, 35.58827966521405 33.13478758102325, 35.58834348915234 33.13479401681916, 35.58835878793874 33.13468662099961, 35.58817791637916 33.1346683824077))",-96.83442346389351,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0390.json
9190,7604,399.579336042131,738609.029508541,255256.456480433,782221.2357154,35.5881039248409,33.134715390497,9.28022544618081,182.272521136905,741435.097742111,3669203.49862662,7.75501299592515,8.077219374,6.27281308085299,741435.0974201139,3669203.516418625,"POLYGON ((35.58816345787596 33.13461413228242, 35.58816089692706 33.13456009300972, 35.58803243790611 33.13456440223023, 35.58803969521671 33.1347175450999, 35.58804225610266 33.13477158437726, 35.58817071542396 33.134767275132, 35.58816345787596 33.13461413228242))",-177.7167505862529,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0390.json
9191,7604,414.579336042131,738609.029521306,255256.120694905,782211.961566792,35.5880999627099,33.1346317834869,9.28022544618292,182.272523295931,741434.957135071,3669194.21677539,2.23311328825514,8.214961463,6.89750309571148,741434.9568130764,3669194.234567368,"POLYGON ((35.58815949568397 33.13453052526902, 35.58815693473504 33.13447648599566, 35.58802847583596 33.13448079522036, 35.58803573314664 33.1346339380919, 35.58803829403262 33.13468797736995, 35.58816675323204 33.13468366812048, 35.58815949568397 33.13453052526902))",-177.71674839776068,
9192,7604,429.579336042131,738609.029534072,255255.784909377,782202.687418183,35.5880960005789,33.1345481764768,9.30453543499419,182.047039578573,741434.816526814,3669184.9349243,7.77563111663529,8.214961463,6.89750309571148,741434.8162048224,3669184.952716247,"POLYGON ((35.58815600890086 33.13444711709474, 35.588153701935 33.13439306972364, 35.5880252239104 33.1343969515763, 35.58803176145292 33.13455011739539, 35.58803406835488 33.13460416477099, 35.58816254668014 33.13460028289455, 35.58815600890086 33.13444711709474))",-177.94329466933667,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0389.json
9193,7604,444.579336042131,738609.029547034,255255.48501312,782193.387717011,35.5880924220497,33.1344643378936,24.4000600537653,144.306417735398,741434.712346741,3669175.62827436,1.63722104743667,7.933714267,6.83289945736311,741434.7120247544,3669175.6460662745,"POLYGON ((35.58821353728057 33.13441556899708, 35.58825115826058 33.13437171680641, 35.58814691567645 33.13430841208847, 35.5880403007346 33.13443268548035, 35.58800267962123 33.13447653761329, 35.58810692231739 33.13453984244589, 35.58821353728057 33.13441556899708))",144.17831835135817,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0389.json
9194,7604,459.579336042131,738609.029640499,255269.837834896,782173.655524084,35.58824545881,33.1342859536429,24.400060053731,144.306362564971,741449.481434509,3669156.19680848,0.0578475947479573,6.55705322,6.34840543607263,741449.4811124277,3669156.214601609,"POLYGON ((35.58836657384771 33.1342371848414, 35.58840419479905 33.13419333268411, 35.58829995250817 33.13413002788456, 35.58819333764153 33.13425430118885, 35.58815571655683 33.13429815328839, 35.58825995895975 33.1343614582026, 35.58836657384771 33.1342371848414))",144.17826259049875,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0389.json
9195,7604,474.579336042131,738609.029733963,255284.190656671,782153.923331157,35.5883984955703,33.1341075693921,29.9861687551226,164.234507706534,741464.250578568,3669136.76536204,1.62091728997004,7.74616445,6.86544080754786,741464.2502563926,3669136.7831563586,"POLYGON ((35.58849250540779 33.13402690989914, 35.5885100467066 33.13397488034674, 35.58838636595487 33.13394536347757, 35.5883366551052 33.13409281092189, 35.58831911368357 33.13414484045511, 35.58844279470217 33.13417435737771, 35.58849250540779 33.13402690989914))",164.16373001553598,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0389.json
9196,7604,489.579336042131,738609.029772344,255292.47914449,782125.105432443,35.5884861871979,33.1338474661755,25.0153125763031,169.693549062414,741473.146188473,3669108.11994044,9.84815052450764,9.22109376,6.05699975654316,741473.1458662441,3669108.137735464,"POLYGON ((35.58857060785779 33.13375961918184, 35.58858216091811 33.13370641765758, 35.58845569461966 33.13368697715592, 35.58842295394764 33.13383774589696, 35.58841140077837 33.13389094741099, 35.58853786736618 33.13391038794324, 35.58857060785779 33.13375961918184))",169.6458923581584,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0389.json
9197,7604,504.579336042131,738609.029826802,255297.065283774,782100.514108978,35.5885343685686,33.1336255930391,8.43297974197441,149.828014445479,741478.250228706,3669083.62345402,3.17330310416871,8.614066329,6.38941794828664,741478.2499064516,3669083.6412494243,"POLYGON ((35.58864933043188 33.1335672276318, 35.58868175111696 33.1335205282648, 35.58857074148879 33.1334659735239, 35.58847886371053 33.13359831561759, 35.58844644288843 33.13364501493784, 35.5885574526806 33.13369956978098, 35.58864933043188 33.1335672276318))",149.7105001168922,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0389.json
9198,7604,519.579336042131,738609.029847589,255301.345268216,782093.247962785,35.5885799490618,33.1335599382251,10.535635107261,158.906380445461,741482.683440191,3669076.44689023,7.14298429754795,8.614066329,6.38941794828664,741482.6831179042,3669076.4646859867,"POLYGON ((35.58868248479704 33.13348700221425, 35.58870571363087 33.13343657477437, 35.5885858420545 33.13339748723108, 35.58852001319904 33.13354039441106, 35.58849678423321 33.13359082182205, 35.58861665604506 33.13362990943911, 35.58868248479704 33.13348700221425))",158.81551455049657,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0389.json
9199,7604,534.579336042131,738609.029862248,255305.188522014,782083.438324292,35.5886207494342,33.1334713650403,12.0626086288338,160.022489189755,741486.733421722,3669066.71746643,5.11971261773896,8.27090586,7.1910909336758,741486.7330994135,3669066.73526251,"POLYGON ((35.5887215709041 33.13339675659437, 35.58874362366468 33.13334595675377, 35.5886228669743 33.13330884816599, 35.58856037101113 33.13345281070533, 35.58853831812009 33.13350361051914, 35.58865907505326 33.13354071917664, 35.5887215709041 33.13339675659437))",159.93559180291336,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0389.json
9200,7604,549.579336042131,738609.02988226,255309.368407841,782072.123065506,35.5886650980636,33.1333692056628,14.2421180524838,161.161578897834,741491.151748219,3669055.48940383,10.4642661535015,5.578144443,6.50725165663959,741491.1514258783,3669055.5072002606,"POLYGON ((35.58876413002264 33.13329291955008, 35.5887849736628 33.13324175961706, 35.5886633611372 33.13320668559248, 35.58860429171967 33.13335166861086, 35.58858344795085 33.13340282851919, 35.58870506072628 33.13343790260922, 35.58876413002264 33.13329291955008))",161.0788682893338,
9201,7604,564.579336042131,738609.029910023,255314.035987768,782058.667522995,35.5887145888251,33.1332477328085,17.0401701362143,156.168396578327,741496.102850539,3669042.13117463,5.14648052364843,5.578144443,6.50725165663959,741496.1025281746,3669042.148971445,"POLYGON ((35.58882116115014 33.13317901531018, 35.58884723579392 33.13312958251372, 35.58872972901467 33.1330857061332, 35.58865583536946 33.13322579457282, 35.58862976059072 33.13327522733513, 35.5887472675861 33.13331910379894, 35.58882116115014 33.13317901531018))",156.06839334600377,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
9202,7604,579.579336042131,738609.029941955,255321.005304721,782043.117731374,35.5887886631951,33.1331073015593,18.2689369748318,152.7582109799,741503.399920531,3669026.72699459,5.88326967906534,7.007813481,6.8032144293894,741503.3995981205,3669026.74479199,"POLYGON ((35.58889991817281 33.13304405587428, 35.58892945152834 33.13299601995048, 35.58881526543877 33.13294632345287, 35.58873157009582 33.13308245326181, 35.58870203660339 33.13313048914473, 35.58881622288222 33.13318018573639, 35.58889991817281 33.13304405587428))",152.6481188243388,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
9203,7604,594.579336042131,738609.029970881,255329.458466514,782026.922111167,35.588878613288,33.1329609982649,18.565162634718,148.760880672334,741512.194535059,3669010.70817197,1.21874752400453,8.340781752,6.87533695042558,741512.1942125872,3669010.7259700857,"POLYGON ((35.5889948490986 33.13290444844682, 35.58902829992175 33.13285826637488, 35.58891852079952 33.13280197778, 35.58882372368684 33.13293285391565, 35.58879027272698 33.13297903593872, 35.58890005200359 33.13303532463855, 35.5889948490986 33.13290444844682))",148.6409633711132,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
9204,7604,609.579336042131,738609.029992767,255339.177825372,782011.104420847,35.5889821468151,33.1328180605488,16.0168121705336,149.671500561782,741522.247478694,3668995.09395347,7.10998660615197,8.409985823,6.00507933705792,741522.2471561623,3668995.1117523992,"POLYGON ((35.58909729711866 33.13275996017967, 35.58912986935018 33.13271333568044, 35.58901903872007 33.13265852542181, 35.58892673145662 33.13279065536831, 35.58889415908811 33.13283727982049, 35.58900498988084 33.13289209018176, 35.58909729711866 33.13275996017967))",149.553621498027,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
9205,7604,624.579336042131,738609.030022579,255347.344640612,781997.326126288,35.5890691227634,33.1326935618152,11.6343694385795,155.914631173147,741530.704847525,3668981.48659394,7.23594748215362,9.699216722,5.50651753664378,741530.704524938,3668981.5043935594,"POLYGON ((35.589176056235 33.13262524337235, 35.58920239149417 33.13257590854164, 35.58908511833656 33.13253159333643, 35.58901048611941 33.13267140416693, 35.58898415072508 33.13272073896301, 35.5891014240969 33.13276505425232, 35.589176056235 33.13262524337235))",155.81382509695553,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
9206,7604,639.579336042131,738609.030058197,255352.150177311,781986.730590943,35.5891202034128,33.1325978707879,9.99502363922126,149.528526470963,741535.733717725,3668970.99146802,7.16850018188708,9.699216722,5.50651753664378,741535.733395111,3668971.009268038,"POLYGON ((35.58923552577741 33.13254001291097, 35.5892682364221 33.13249345710253, 35.58915756935621 33.13243841379313, 35.58906486983696 33.13257034908194, 35.58903215905532 33.13261690484303, 35.58914282628255 33.13267194825543, 35.58923552577741 33.13254001291097))",149.41031885949818,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
9207,7604,654.579336042131,738609.030071502,255357.268043919,781978.145258163,35.5891747099685,33.1325202939036,10.3273786395816,145.177331793976,741541.032628802,3668962.51325579,7.28842649593679,9.621786099,5.89778365795112,741541.0323061488,3668962.531056237,"POLYGON ((35.58929492605231 33.13246997935843, 35.58933174837352 33.13242565040764, 35.58922637482325 33.1323636882024, 35.58912202316694 33.1324893127471, 35.58908520071149 33.13253364164188, 35.58919057438231 33.13259560396008, 35.58929492605231 33.13246997935843))",145.05058886644787,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
9208,7604,669.579336042131,738609.030087331,255363.215136887,781969.702105032,35.5892381081745,33.1324439714784,10.8717826080622,139.694204297274,741547.157830802,3668954.19468426,3.09685026182879,9.621786099,5.89778365795112,741547.1575081081,3668954.2124852133,"POLYGON ((35.58936349374146 33.13240356399588, 35.58940518751768 33.13236240222388, 35.58930734268775 33.13229224261044, 35.58918918575468 33.13240889161601, 35.589147491852 33.13245005332136, 35.5892453367473 33.13252021305657, 35.58936349374146 33.13240356399588))",139.5608887889092,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0434.json
9209,7604,684.579336042131,738609.030106617,255370.297328293,781961.453576559,35.589313677844,33.1323693662373,10.9747084469138,139.642273863214,741554.414112055,3668946.09463996,9.83062080024929,8.299913618,6.80294803922933,741554.4137893207,3668946.1124414993,"POLYGON ((35.5894391068129 33.13232905445826, 35.5894808449097 33.13228792452339, 35.58938307584292 33.13221769027004, 35.58926479330596 33.13233424905495, 35.5892230550828 33.13237537892309, 35.5893208242144 33.13244561329826, 35.5894391068129 33.13232905445826))",139.50891898866982,
9210,7604,699.579336042131,738609.030126138,255377.454115498,781953.133443003,35.5893900440683,33.1322941129133,15.6440648659461,138.00764429527,741561.746512118,3668937.92455994,1.32846446304471,8.299913618,6.80294803922933,741561.7461893302,3668937.9423620813,"POLYGON ((35.58951678939985 33.13225682979543, 35.58955990578441 33.13221671898096, 35.5894645593258 33.13214416537447, 35.58934237084085 33.13225783605417, 35.58929925433316 33.13229794679886, 35.58939460083959 33.13237050052894, 35.58951678939985 33.13225682979543))",137.8732807987251,
9211,7604,714.579336042131,738609.030156308,255387.990265049,781941.569433397,35.5895024960751,33.1321894999335,15.6440648658797,138.00761034176,741572.526757585,3668926.58149139,7.13404854574077,8.70768837,6.99748230493248,741572.5264347318,3668926.599294411,"POLYGON ((35.58962924127977 33.13215221687648, 35.58967235763895 33.13211210608563, 35.58957701135116 33.13203955243457, 35.58945482293305 33.13215322305211, 35.58941170645076 33.13219333377317, 35.58950705278637 33.13226588754783, 35.58962924127977 33.13215221687648))",137.87324650830794,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0433.json
9212,7604,729.579336042131,738609.030186479,255398.5264146,781930.005423791,35.5896149480819,33.1320848869537,22.3997221462048,138.982641871562,741583.307027588,3668915.23843344,8.89848843366045,8.70768837,6.99748230493248,741583.3067046696,3668915.256237349,"POLYGON ((35.58974092028682 33.13204579362534, 35.58978321864653 33.13200507099264, 35.58968641808424 33.13193389373352, 35.58956654779873 33.13204929826836, 35.58952424931391 33.13209002083308, 35.58962104993419 33.13216119821481, 35.58974092028682 33.13204579362534))",138.848826598953,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0433.json
9213,7604,744.579336042131,738609.030243247,255413.328374818,781913.193239937,35.5897729059835,33.1319328135728,21.3293555824355,138.052722026416,741598.463842075,3668898.73660773,7.78510202330468,9.266309924,6.02225894936849,741598.4635190559,3668898.7544128844,"POLYGON ((35.58989961586709 33.13189544651848, 35.58994269452788 33.13185530716879, 35.58984728063535 33.13178281674022, 35.58972519903891 33.13189656830264, 35.58968212025491 33.13193670758264, 35.58977753419572 33.13200919813476, 35.58989961586709 33.13189544651848))",137.91837934684202,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0433.json
9214,7604,759.579336042131,738609.030292923,255427.681138745,781897.415420784,35.5899260906577,33.131790081051,14.2065113829274,134.065505931761,741613.149678247,3668883.25977039,6.12814353164089,8.837461273,6.6455256784856,741613.1493551284,3668883.2775767506,"POLYGON ((35.59005558218817 33.13176021869202, 35.59010187426355 33.13172269720913, 35.59001268335219 33.13164479930795, 35.58988149521945 33.13175113204471, 35.5898352030304 33.13178865345076, 35.58992439394806 33.13186655147813, 35.59005558218817 33.13176021869202))",133.9305125889259,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0433.json
9215,7604,774.579336042131,738609.030308817,255437.948575006,781887.596830341,35.5900357308061,33.1317012137211,9.11069591641202,135.852928202796,741623.62447471,3668873.65658963,7.34238860202328,8.845183792,6.54250363324226,741623.6241515274,3668873.674396862,"POLYGON ((35.59016405216234 33.13166796763033, 35.59020893069667 33.13162924955807, 35.59011689551545 33.131553730207, 35.58998971322588 33.13166345398967, 35.58994483457332 33.13170217198823, 35.59003686977973 33.13177769146462, 35.59016405216234 33.13166796763033))",135.7179028232814,/Users/xingchen/Documents/PhD_learning/Acoustic_project/Analysis/echo_complex/pool/pool_0433.json
